THỜI KHÓA BIỂU DỰ KIẾN K70 - CẬP NHẬT NGÀY 29/08/2025,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Kỳ,Trường_Viện_Khoa,Mã_lớp,Mã_lớp_kèm,Mã_HP,Tên_HP,Tên_HP_Tiếng_Anh,Khối_lượng,Ghi_chú,Buổi_số,Thứ,Thời_gian,BĐ,KT,Kíp,Tuần,Phòng,Cần_TN,SLĐK,SL_Min,SL_Max,Trạng_thái,Loại_lớp,Đợt_mở,Mã_QL,TeachingType
20251,KTTD,164944,NULL,MI1141E,Đại số,Algebra,4(3-2-0-8),"**CTTT KHDL,ATKG (G3,G4) - TA-K70C",1,3,1505-1730,4,6,Chiều,3-19,D6-306,NULL,NULL,NULL,180,Đang xếp TKB,LT,AB,ELITECH,
20251,KTTD,164945,164944,MI1141E,Đại số,Algebra,4(3-2-0-8),"**CTTT KHDL,ATKG (G3,G4) - TA-K70C",1,5,1410-1550,3,4,Chiều,3-19,D5-102,NULL,NULL,NULL,90,Đang xếp TKB,BT,AB,ELITECH,
20251,KTTD,164946,164944,MI1141E,Đại số,Algebra,4(3-2-0-8),"**CTTT KHDL,ATKG (G3,G4) - TA-K70C",1,5,1230-1400,1,2,Chiều,3-19,D5-103,NULL,NULL,NULL,90,Đang xếp TKB,BT,AB,ELITECH,
20251,KTTD,164949,NULL,MI1141E,Đại số,Algebra,4(3-2-0-8),"**CTTT KHDL,ATKG (G1,G2) - ghép với 164933 TV-K70S",1,4,0920-1145,4,6,Sáng,3-19,D6-208,NULL,NULL,NULL,20,Đang xếp TKB,LT,AB,ELITECH,
20251,KTTD,164950,164949,MI1141E,Đại số,Algebra,4(3-2-0-8),"**CTTT KHDL,ATKG (G1,G2) - ghép với 164934 TV-K70C",1,3,1230-1400,1,2,Chiều,3-19,D5-202,NULL,NULL,NULL,20,Đang xếp TKB,BT,AB,ELITECH,
20251,KTTD,165107,NULL,MI1142,Đại số,Algebra,3(2-2-0-6),Sinh học-K70C,1,2,1230-1400,1,2,Chiều,5-20,D3-201,NULL,NULL,NULL,200,Đang xếp TKB,LT,AB,CT CHUẨN,
20251,KTTD,165108,165107,MI1142,Đại số,Algebra,3(2-2-0-6),"Sinh học 01,02-K70C",1,4,1410-1550,3,4,Chiều,5-20,D5-102,NULL,NULL,NULL,100,Đang xếp TKB,BT,AB,CT CHUẨN,
20251,KTTD,165109,165107,MI1142,Đại số,Algebra,3(2-2-0-6),"Sinh học 03,04-K70C",1,4,1230-1400,1,2,Chiều,5-20,D5-103,NULL,NULL,NULL,100,Đang xếp TKB,BT,AB,CT CHUẨN,
20251,KTTD,165121,NULL,MI1142,Đại số,Algebra,3(2-2-0-6),"Thực phẩm 01,02,03,04-K70C",1,2,1600-1730,5,6,Chiều,5-20,D3-201,NULL,NULL,NULL,200,Đang xếp TKB,LT,AB,CT CHUẨN,
20251,KTTD,165122,165121,MI1142,Đại số,Algebra,3(2-2-0-6),"Thực phẩm 01,02-K70C",1,5,1230-1400,1,2,Chiều,5-20,D5-203,NULL,NULL,NULL,100,Đang xếp TKB,BT,AB,CT CHUẨN,
20251,KTTD,165123,165121,MI1142,Đại số,Algebra,3(2-2-0-6),"Thực phẩm 03,04-K70C",1,4,1600-1730,5,6,Chiều,5-20,D5-102,NULL,NULL,NULL,100,Đang xếp TKB,BT,AB,CT CHUẨN,
20251,KTTD,165133,NULL,MI1142,Đại số,Algebra,3(2-2-0-6),"Thực phẩm 05,06,07,08-K70C",1,2,1410-1550,3,4,Chiều,5-20,D3-101,NULL,NULL,NULL,200,Đang xếp TKB,LT,AB,CT CHUẨN,
20251,KTTD,165134,165133,MI1142,Đại số,Algebra,3(2-2-0-6),"Thực phẩm 05,06-K70C",1,5,1600-1730,5,6,Chiều,5-20,D5-202,NULL,NULL,NULL,100,Đang xếp TKB,BT,AB,CT CHUẨN,
20251,KTTD,165135,165133,MI1142,Đại số,Algebra,3(2-2-0-6),"Thực phẩm 07,08-K70C",1,5,1410-1550,3,4,Chiều,5-20,D5-203,NULL,NULL,NULL,100,Đang xếp TKB,BT,AB,CT CHUẨN,
20251,KTTD,165147,NULL,MI1142,Đại số,Algebra,3(2-2-0-6),Hóa học-K70S,1,3,0825-1005,3,4,Sáng,5-20,D5-101,NULL,NULL,NULL,200,Đang xếp TKB,LT,AB,CT CHUẨN,
20251,KTTD,165148,165147,MI1142,Đại số,Algebra,3(2-2-0-6),"Hóa học 01,02-K70S",1,4,0825-1005,3,4,Sáng,5-20,D5-302,NULL,NULL,NULL,100,Đang xếp TKB,BT,AB,CT CHUẨN,
20251,KTTD,165149,165147,MI1142,Đại số,Algebra,3(2-2-0-6),"Hóa học 03,04-K70S",1,4,0645-0815,1,2,Sáng,5-20,D5-303,NULL,NULL,NULL,100,Đang xếp TKB,BT,AB,CT CHUẨN,
20251,KTTD,165159,NULL,MI1142,Đại số,Algebra,3(2-2-0-6),Môi trường-K70S,1,3,0645-0815,1,2,Sáng,3-19,D5-301,NULL,NULL,NULL,200,Đang xếp TKB,LT,AB,CT CHUẨN,
20251,KTTD,165160,165159,MI1142,Đại số,Algebra,3(2-2-0-6),"Môi trường 01,02-K70S",1,2,0645-0815,1,2,Sáng,3-19,D5-102,NULL,NULL,NULL,100,Đang xếp TKB,BT,AB,CT CHUẨN,
20251,KTTD,165161,165159,MI1142,Đại số,Algebra,3(2-2-0-6),"Môi trường 03,04-K70S",1,2,0825-1005,3,4,Sáng,3-19,D5-103,NULL,NULL,NULL,100,Đang xếp TKB,BT,AB,CT CHUẨN,
20251,KTTD,165173,NULL,MI1142,Đại số,Algebra,3(2-2-0-6),"KTHH 13,14,15,16-K70S",1,3,1015-1145,5,6,Sáng,"2-4,8-20",D5-201,NULL,NULL,NULL,200,Đang xếp TKB,LT,AB,CT CHUẨN,
20251,KTTD,165174,165173,MI1142,Đại số,Algebra,3(2-2-0-6),"KTHH 13,14-K70S",1,5,0825-1005,3,4,Sáng,"2-4,8-20",D5-102,NULL,NULL,NULL,100,Đang xếp TKB,BT,AB,CT CHUẨN,
20251,KTTD,165175,165173,MI1142,Đại số,Algebra,3(2-2-0-6),"KTHH 15,16-K70S",1,5,0645-0815,1,2,Sáng,"2-4,8-20",D5-103,NULL,NULL,NULL,100,Đang xếp TKB,BT,AB,CT CHUẨN,
20251,KTTD,165184,NULL,MI1142,Đại số,Algebra,3(2-2-0-6),"KTHH 01,02,03,04-K70S",1,4,0825-1005,3,4,Sáng,"2-4,8-20",D3-101,NULL,NULL,NULL,200,Đang xếp TKB,LT,AB,CT CHUẨN,
20251,KTTD,165185,165184,MI1142,Đại số,Algebra,3(2-2-0-6),"KTHH 01,02-K70S",1,2,0825-1005,3,4,Sáng,"2-4,8-20",D5-202,NULL,NULL,NULL,100,Đang xếp TKB,BT,AB,CT CHUẨN,
20251,KTTD,165186,165184,MI1142,Đại số,Algebra,3(2-2-0-6),"KTHH 03,04-K70S",1,2,0645-0815,1,2,Sáng,"2-4,8-20",D5-203,NULL,NULL,NULL,100,Đang xếp TKB,BT,AB,CT CHUẨN,
20251,KTTD,165196,NULL,MI1142,Đại số,Algebra,3(2-2-0-6),"KTHH 05,06,07,08-K70S",1,4,1015-1145,5,6,Sáng,"2-4,8-20",D3-201,NULL,NULL,NULL,200,Đang xếp TKB,LT,AB,CT CHUẨN,
20251,KTTD,165197,165196,MI1142,Đại số,Algebra,3(2-2-0-6),"KTHH 05,06-K70S",1,6,0645-0815,1,2,Sáng,"2-4,8-20",D5-103,NULL,NULL,NULL,100,Đang xếp TKB,BT,AB,CT CHUẨN,
20251,KTTD,165198,165196,MI1142,Đại số,Algebra,3(2-2-0-6),"KTHH 07,08-K70S",1,2,1015-1145,5,6,Sáng,"2-4,8-20",D5-202,NULL,NULL,NULL,100,Đang xếp TKB,BT,AB,CT CHUẨN,
20251,KTTD,165208,NULL,MI1142,Đại số,Algebra,3(2-2-0-6),"KTHH 09,10,11,12-K70S",1,4,0645-0815,1,2,Sáng,"2-4,8-20",D3-201,NULL,NULL,NULL,200,Đang xếp TKB,LT,AB,CT CHUẨN,
20251,KTTD,165209,165208,MI1142,Đại số,Algebra,3(2-2-0-6),"KTHH 09,10-K70S",1,6,1015-1145,5,6,Sáng,"2-4,8-20",D5-102,NULL,NULL,NULL,100,Đang xếp TKB,BT,AB,CT CHUẨN,
20251,KTTD,165210,165208,MI1142,Đại số,Algebra,3(2-2-0-6),"KTHH 11,12-K70S",1,6,0825-1005,3,4,Sáng,"2-4,8-20",D5-103,NULL,NULL,NULL,100,Đang xếp TKB,BT,AB,CT CHUẨN,
20251,KTTD,165367,NULL,MI1142,Đại số,Algebra,3(2-2-0-6),QLTN Môi trường - Dệt may 05-K70C,1,5,1600-1730,5,6,Chiều,3-19,D3-101,NULL,NULL,NULL,220,Đang xếp TKB,LT,AB,CT CHUẨN,
20251,KTTD,165368,165367,MI1142,Đại số,Algebra,3(2-2-0-6),"QLTN Môi trường 01,02 - Dệt may 05 (nhóm 1/2)-K70C",1,6,1600-1730,5,6,Chiều,3-19,D5-102,NULL,NULL,NULL,110,Đang xếp TKB,BT,AB,CT CHUẨN,
20251,KTTD,165369,165367,MI1142,Đại số,Algebra,3(2-2-0-6),"QLTN Môi trường 03,04 - Dệt may 05 (nhóm 2/2)-K70C",1,6,1410-1550,3,4,Chiều,3-19,D5-103,NULL,NULL,NULL,110,Đang xếp TKB,BT,AB,CT CHUẨN,
20251,KTTD,165381,NULL,MI1142,Đại số,Algebra,3(2-2-0-6),"Dệt may 01,02,03,04-K70C",1,5,1410-1550,3,4,Chiều,3-19,D3-201,NULL,NULL,NULL,220,Đang xếp TKB,LT,AB,CT CHUẨN,
20251,KTTD,165382,165381,MI1142,Đại số,Algebra,3(2-2-0-6),"Dệt may 01,02-K70C",1,4,1410-1550,3,4,Chiều,3-19,D5-302,NULL,NULL,NULL,110,Đang xếp TKB,BT,AB,CT CHUẨN,
20251,KTTD,165383,165381,MI1142,Đại số,Algebra,3(2-2-0-6),"Dệt may 03,04-K70C",1,4,1600-1730,5,6,Chiều,3-19,D5-303,NULL,NULL,NULL,110,Đang xếp TKB,BT,AB,CT CHUẨN,
20251,KTTD,165390,NULL,MI1142,Đại số,Algebra,3(2-2-0-6),Polyme - KT in-K70C,1,5,1230-1400,1,2,Chiều,3-19,D5-101,NULL,NULL,NULL,200,Đang xếp TKB,LT,AB,CT CHUẨN,
20251,KTTD,165391,165390,MI1142,Đại số,Algebra,3(2-2-0-6),Polyme-K70C,1,6,1230-1400,1,2,Chiều,3-19,D5-103,NULL,NULL,NULL,100,Đang xếp TKB,BT,AB,CT CHUẨN,
20251,KTTD,165392,165390,MI1142,Đại số,Algebra,3(2-2-0-6),KT in-K70C,1,4,1230-1400,1,2,Chiều,3-19,D5-303,NULL,NULL,NULL,100,Đang xếp TKB,BT,AB,CT CHUẨN,
20251,KTTD,165357,NULL,MI1143,Đại số,Algebra,4(3-2-0-8),Công nghệ GD - Quản lý GD-K70S,1,3,0645-0910,1,3,Sáng,"2-16,20",D3-201,NULL,NULL,NULL,220,Đang xếp TKB,LT,AB,CT CHUẨN,
20251,KTTD,165358,165357,MI1143,Đại số,Algebra,4(3-2-0-8),Công nghệ GD 01 - Quản lý GD 01-K70S,1,4,0825-1005,3,4,Sáng,"2-16,20",D5-202,NULL,NULL,NULL,110,Đang xếp TKB,BT,AB,CT CHUẨN,
20251,KTTD,165359,165357,MI1143,Đại số,Algebra,4(3-2-0-8),Công nghệ GD 02 - Quản lý GD 02-K70S,1,4,0645-0815,1,2,Sáng,"2-16,20",D5-203,NULL,NULL,NULL,110,Đang xếp TKB,BT,AB,CT CHUẨN,
20251,KTTD,165544,NULL,MI1143,Đại số,Algebra,4(3-2-0-8),QL năng lượng-QL công nghiệp-K70C,1,6,1230-1455,1,3,Chiều,3-19,D5-101,NULL,NULL,NULL,190,Đang xếp TKB,LT,AB,CT CHUẨN,
20251,KTTD,165545,165544,MI1143,Đại số,Algebra,4(3-2-0-8),QL năng lượng-K70C,1,3,1410-1550,3,4,Chiều,3-19,D5-503,NULL,NULL,NULL,90,Đang xếp TKB,BT,AB,CT CHUẨN,
20251,KTTD,165546,165544,MI1143,Đại số,Algebra,4(3-2-0-8),QL công nghiệp-K70C,1,3,1230-1400,1,2,Chiều,3-19,D5-504,NULL,NULL,NULL,95,Đang xếp TKB,BT,AB,CT CHUẨN,
20251,KTTD,165555,NULL,MI1143,Đại số,Algebra,4(3-2-0-8),Quản trị kinh doanh-K70C,1,4,1505-1730,4,6,Chiều,3-19,D5-201,NULL,NULL,NULL,190,Đang xếp TKB,LT,AB,CT CHUẨN,
20251,KTTD,165556,165555,MI1143,Đại số,Algebra,4(3-2-0-8),Quản trị kinh doanh (nhóm 1/2)-K70C,1,6,1230-1400,1,2,Chiều,3-19,D5-404,NULL,NULL,NULL,95,Đang xếp TKB,BT,AB,CT CHUẨN,
20251,KTTD,165557,165555,MI1143,Đại số,Algebra,4(3-2-0-8),Quản trị kinh doanh (nhóm 2/2)-K70C,1,3,1600-1730,5,6,Chiều,3-19,D5-503,NULL,NULL,NULL,95,Đang xếp TKB,BT,AB,CT CHUẨN,
20251,KTTD,165564,NULL,MI1143,Đại số,Algebra,4(3-2-0-8),Kế toán - TCNH-K70C,1,4,1230-1455,1,3,Chiều,3-19,D5-201,NULL,NULL,NULL,190,Đang xếp TKB,LT,AB,CT CHUẨN,
20251,KTTD,165565,165564,MI1143,Đại số,Algebra,4(3-2-0-8),Kế toán-K70C,1,6,1600-1730,5,6,Chiều,3-19,D5-403,NULL,NULL,NULL,95,Đang xếp TKB,BT,AB,CT CHUẨN,
20251,KTTD,165566,165564,MI1143,Đại số,Algebra,4(3-2-0-8),TCNH-K70C,1,6,1410-1550,3,4,Chiều,3-19,D5-404,NULL,NULL,NULL,95,Đang xếp TKB,BT,AB,CT CHUẨN,
20251,KTTD,165021,NULL,MI1143E,Đại số,Algebra,4(3-2-0-8),"**CTTT PTKD, Logistics (G3,G4)-TA-K70C",1,2,1505-1730,4,6,Chiều,3-19,D5-301,NULL,NULL,NULL,180,Đang xếp TKB,LT,AB,ELITECH,
20251,KTTD,165022,165021,MI1143E,Đại số,Algebra,4(3-2-0-8),"**CTTT PTKD (G4), Logistics (G3) -TA-K70C",1,6,1410-1550,3,4,Chiều,3-19,D5-405,NULL,NULL,NULL,90,Đang xếp TKB,BT,AB,ELITECH,
20251,KTTD,165023,165021,MI1143E,Đại số,Algebra,4(3-2-0-8),"**CTTT PTKD (G3), Logistics (G4) -TA-K70C",1,6,1600-1730,5,6,Chiều,3-19,D5-505,NULL,NULL,NULL,90,Đang xếp TKB,BT,AB,ELITECH,
20251,KTTD,165025,165025,MI1143E,Đại số,Algebra,4(3-2-0-8),"**CTTT PTKD, Logistics (G1,G2)-TV-K70C",1,3,1230-1645,1,5,Chiều,3-19,C7-223,NULL,NULL,NULL,100,Đang xếp TKB,LT+BT,AB,ELITECH,
20251,KTTD,161437,NULL,MI1144,Đại số tuyến tính,Algebra,3(2-2-0-6),*Việt Nhật K70-1C,1,3,1410-1550,3,4,Chiều,3-19,D9-306,NULL,NULL,NULL,110,Đang xếp TKB,LT,AB,ELITECH,
20251,KTTD,161438,161437,MI1144,Đại số tuyến tính,Algebra,3(2-2-0-6),*Việt Nhật K70-1(BT)S,1,2,0645-0815,1,2,Sáng,3-19,D9-406,NULL,NULL,NULL,55,Đang xếp TKB,BT,AB,ELITECH,
20251,KTTD,161439,161437,MI1144,Đại số tuyến tính,Algebra,3(2-2-0-6),*Việt Nhật K70-2(BT)S,1,2,0825-1005,3,4,Sáng,3-19,D9-406,NULL,NULL,NULL,55,Đang xếp TKB,BT,AB,ELITECH,
20251,KTTD,161440,NULL,MI1144,Đại số tuyến tính,Algebra,3(2-2-0-6),*Việt Nhật K70-2C,1,3,1600-1730,5,6,Chiều,3-19,D9-306,NULL,NULL,NULL,110,Đang xếp TKB,LT,AB,ELITECH,
20251,KTTD,161441,161440,MI1144,Đại số tuyến tính,Algebra,3(2-2-0-6),*Việt Nhật K70-3(BT)S,1,2,1015-1145,5,6,Sáng,3-19,D9-406,NULL,NULL,NULL,55,Đang xếp TKB,BT,AB,ELITECH,
20251,KTTD,161442,161440,MI1144,Đại số tuyến tính,Algebra,3(2-2-0-6),*Việt Nhật K70-4(BT)S,1,4,0645-0815,1,2,Sáng,3-19,D9-406,NULL,NULL,NULL,55,Đang xếp TKB,BT,AB,ELITECH,
20251,KTTD,161443,NULL,MI1144,Đại số tuyến tính,Algebra,3(2-2-0-6),*Việt Nhật K70-3C,1,3,1230-1400,1,2,Chiều,3-19,D9-306,NULL,NULL,NULL,110,Đang xếp TKB,LT,AB,ELITECH,
20251,KTTD,161444,161443,MI1144,Đại số tuyến tính,Algebra,3(2-2-0-6),*Việt Nhật K70-5(BT)S,1,4,0825-1005,3,4,Sáng,3-19,D9-406,NULL,NULL,NULL,55,Đang xếp TKB,BT,AB,ELITECH,
20251,KTTD,161445,161443,MI1144,Đại số tuyến tính,Algebra,3(2-2-0-6),*Việt Nhật K70-6(BT)S,1,4,1015-1145,5,6,Sáng,3-19,D9-406,NULL,NULL,NULL,55,Đang xếp TKB,BT,AB,ELITECH,
20251,KTTD,164925,164925,MI1144,Đại số tuyến tính,Algebra,3(2-2-0-6),**Việt Pháp-K70S,1,4,0645-1005,1,4,Sáng,3-19,C7-115,NULL,NULL,NULL,80,Đang xếp TKB,LT+BT,AB,ELITECH,
20251,KTTD,161456,NULL,MI1144E,Algebra,Algebra,3(2-2-0-6),*ICT K70-1S,1,3,0645-0815,1,2,Sáng,3-19,D9-405,NULL,NULL,NULL,84,Đang xếp TKB,LT,AB,ELITECH,
20251,KTTD,161457,161456,MI1144E,Algebra,Algebra,3(2-2-0-6),*ICT K70-1(BT)S,1,3,0825-1005,3,4,Sáng,3-19,D9-405,NULL,NULL,NULL,42,Đang xếp TKB,BT,AB,ELITECH,
20251,KTTD,161458,161456,MI1144E,Algebra,Algebra,3(2-2-0-6),*ICT K70-2(BT)S,1,3,0825-1005,3,4,Sáng,3-19,D9-505,NULL,NULL,NULL,42,Đang xếp TKB,BT,AB,ELITECH,
20251,KTTD,161459,NULL,MI1144E,Algebra,Algebra,3(2-2-0-6),*ICT K70-2S,1,3,0825-1005,3,4,Sáng,3-19,D9-506,NULL,NULL,NULL,84,Đang xếp TKB,LT,AB,ELITECH,
20251,KTTD,161460,161459,MI1144E,Algebra,Algebra,3(2-2-0-6),*ICT K70-3(BT)S,1,3,1015-1145,5,6,Sáng,3-19,D9-505,NULL,NULL,NULL,42,Đang xếp TKB,BT,AB,ELITECH,
20251,KTTD,161461,161459,MI1144E,Algebra,Algebra,3(2-2-0-6),*ICT K70-4(BT)S,1,3,1015-1145,5,6,Sáng,3-19,D9-506,NULL,NULL,NULL,42,Đang xếp TKB,BT,AB,ELITECH,
20251,KTTD,165466,165466,MI2000,Nhập môn Toán-Tin,Introduction to Mathematics and Informatics,3(3-0-0-6),Toán tin-K70S,1,6,0645-0910,1,3,Sáng,3-19,D6-208,NULL,NULL,NULL,180,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KTTD,165478,165478,MI2001,Nhập môn HTTTQL,Introduction to MIS,3(3-0-0-6),Hệ thống thông tin quản lý-K70S,1,6,0920-1145,4,6,Sáng,3-19,D5-403,NULL,NULL,NULL,110,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,TVL,165270,165270,MS1200,Nhập môn Kỹ thuật Vi điện tử và Công nghệ Nano,Introduction of Microelectronic Engineering and Nanotechnology,3(3-0-0-6),"Vi điện tử 01,02-K70S",1,5,0645-0910,1,3,Sáng,"2-10,14-20",D5-505,NULL,NULL,NULL,100,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,TVL,165271,165271,MS1200,Nhập môn Kỹ thuật Vi điện tử và Công nghệ Nano,Introduction of Microelectronic Engineering and Nanotechnology,3(3-0-0-6),"Vi điện tử 03,04-K70S",1,5,0920-1145,4,6,Sáng,"2-10,14-20",D5-505,NULL,NULL,NULL,100,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,TVL,165574,165574,MS1200,Nhập môn Kỹ thuật Vi điện tử và Công nghệ Nano,Introduction of Microelectronic Engineering and Nanotechnology,3(3-0-0-6),Vi điện tử 05-K70S,1,2,0920-1145,4,6,Sáng,3-19,D5-102,NULL,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,TVL,165394,165394,MS1300,Nhập môn công nghệ polyme và compozit,Introduction to polymer and composite technology,2(2-0-0-4),Polyme 01-K70C,1,6,1410-1550,3,4,Chiều,3-19,D5-501,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,TVL,165395,165395,MS1300,Nhập môn công nghệ polyme và compozit,Introduction to polymer and composite technology,2(2-0-0-4),Polyme 02-K70C,1,6,1600-1730,5,6,Chiều,3-19,D5-502,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,TVL,165393,165393,MS1400,Nhập môn Kỹ thuật in và truyền thông,Introduction to Print and Media Engineering,3(3-1-0-6),KT in-K70C,1,4,1410-1730,3,6,Chiều,3-19,D5-104,NULL,NULL,NULL,70,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,TVL,165410,165410,MSE1010,Nhập môn KH&KT Vật liệu,Introduction to materials science and engineering,2(2-0-0-4),"Vật liệu 01,02-K70S",1,5,1015-1145,5,6,Sáng,3-19,D5-202,NULL,NULL,NULL,85,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,TVL,165411,165411,MSE1010,Nhập môn KH&KT Vật liệu,Introduction to materials science and engineering,2(2-0-0-4),"Vật liệu 03,04-K70S",1,5,0645-0815,1,2,Sáng,3-19,D5-203,NULL,NULL,NULL,85,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,TVL,165420,165420,MSE1010,Nhập môn KH&KT Vật liệu,Introduction to materials science and engineering,2(2-0-0-4),"Vật liệu 05,06-K70S",1,5,0825-1005,3,4,Sáng,3-19,D5-304,NULL,NULL,NULL,85,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,TVL,165421,165421,MSE1010,Nhập môn KH&KT Vật liệu,Introduction to materials science and engineering,2(2-0-0-4),Vật liệu 07-K70S,1,2,0730-0910,2,3,Sáng,3-19,D5-402,NULL,NULL,NULL,55,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,VVLKT,165440,165440,NE2000,Nhập môn KT Hạt nhân và VLMT,Introduction to Nuclear Engineering,3(2-0-2-6),Hạt nhân-K70C,1,4,1230-1400,1,2,Chiều,3-19,D5-202,TN,NULL,NULL,70,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,VVLKT,760735,760735,NE2000,Nhập môn KT Hạt nhân và VLMT,Introduction to Nuclear Engineering,3(2-0-2-6),N01- SV liên hệ Khoa để biết lịch chi tiết-K70,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,20,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,VVLKT,760736,760736,NE2000,Nhập môn KT Hạt nhân và VLMT,Introduction to Nuclear Engineering,3(2-0-2-6),N02- SV liên hệ Khoa để biết lịch chi tiết-K70,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,20,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,VVLKT,760737,760737,NE2000,Nhập môn KT Hạt nhân và VLMT,Introduction to Nuclear Engineering,3(2-0-2-6),N03- SV liên hệ Khoa để biết lịch chi tiết-K70,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,20,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,VVLKT,760738,760738,NE2000,Nhập môn KT Hạt nhân và VLMT,Introduction to Nuclear Engineering,3(2-0-2-6),N04- SV liên hệ Khoa để biết lịch chi tiết-K70,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,20,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,VVLKT,165441,165441,NE2001,Nhập môn ngành Vật lý y khoa,Introduction to Medical Physics,3(2-0-2-6),Y khoa-K70C,1,4,1230-1400,1,2,Chiều,3-19,D5-203,TN,NULL,NULL,70,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,VVLKT,760739,760739,NE2001,Nhập môn ngành Vật lý y khoa,Introduction to Medical Physics,3(2-0-2-6),N01- SV liên hệ Khoa để biết lịch chi tiết-K70,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,20,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,VVLKT,760740,760740,NE2001,Nhập môn ngành Vật lý y khoa,Introduction to Medical Physics,3(2-0-2-6),N02- SV liên hệ Khoa để biết lịch chi tiết-K70,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,20,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,VVLKT,760741,760741,NE2001,Nhập môn ngành Vật lý y khoa,Introduction to Medical Physics,3(2-0-2-6),N03- SV liên hệ Khoa để biết lịch chi tiết-K70,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,20,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,VVLKT,760742,760742,NE2001,Nhập môn ngành Vật lý y khoa,Introduction to Medical Physics,3(2-0-2-6),N04- SV liên hệ Khoa để biết lịch chi tiết-K70,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,20,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,BGDTC,757354,757354,PE1010Q,Giáo dục thể chất A,Physical Education A,0(0-2-0-2),ME-GU 01-K70S,1,3,0645-0745,0645,0745,Sáng,3-19,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,SIE,
20251,BGDTC,757355,757355,PE1010Q,Giáo dục thể chất A,Physical Education A,0(0-2-0-2),ME-GU 01-K70S,1,3,0645-0745,0645,0745,Sáng,3-19,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,SIE,
20251,BGDTC,757236,757236,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),CK động lực 01-K70C,1,3,1645-1745,1645,1745,Chiều,"2-7,11-20",TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757237,757237,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),CK động lực 02-K70C,1,3,1645-1745,1645,1745,Chiều,"2-7,11-20",TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757238,757238,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),CK động lực 03-K70C,1,5,1645-1745,1645,1745,Chiều,"2-7,11-20",TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,BGDTC,757239,757239,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),CNTT Việt Pháp 01-K70C,1,4,1400-1500,1400,1500,Chiều,3-19,TC-412,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,ELITECH,
20251,BGDTC,757240,757240,PE1014,Lý luận TDTT,Sports theory,0(0-2-0-2),Cơ điện tử 01-K70C,1,2,1400-1500,1400,1500,Chiều,"2-7,11-20",SVD,NULL,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
